828
 C55  C99  1   DCE  N99  1  0.132   C55   DCE
 C55  C99  1   RAH  N99  1  0.155   C55   RAH
 C55  C99  1   RGH  N99  1  0.155   C55   RGH
 C55  C99  1   RCH  N99  1  0.155   C55   RCH
 C55  C99  1   RUH  N99  1  0.155   C55   RUH
 C75  C99  1   DAO  N99  1  0.132   C75   DAO
 C75  C99  1   DGO  N99  1  0.132   C75   DGO
 C75  C99  1   DCO  N99  1  0.132   C75   DCO
 C75  C99  1   DTO  N99  1  0.132   C75   DTO
 C75  C99  1   DAP  N99  1  0.132   C75   DAP
 C75  C99  1   DGP  N99  1  0.132   C75   DGP
 C75  C99  1   DCP  N99  1  0.132   C75   DCP
 C75  C99  1   DTP  N99  1  0.132   C75   DTP
 C75  C99  1   RAO  N99  1  0.132   C75   RAO
 C75  C99  1   RGO  N99  1  0.132   C75   RGO
 C75  C99  1   RCO  N99  1  0.132   C75   RCO
 C75  C99  1   RUO  N99  1  0.132   C75   RUO
 C75  C99  1   RAP  N99  1  0.132   C75   RAP
 C75  C99  1   RGP  N99  1  0.132   C75   RGP
 C75  C99  1   RCP  N99  1  0.132   C75   RCP
 C75  C99  1   RUP  N99  1  0.132   C75   RUP
 C75  C99  1   DTM  N99  1  0.132   C75   DTM
 C75  C99  1   RUM  N99  1  0.132   C75   RUM
 C75  C99  1   RAE  N99  1  0.132   C75   RAE
 C75  C99  1   RCE  N99  1  0.132   C75   RCE
 C75  C99  1   DAE  N99  1  0.132   C75   DAE
 C75  C99  1   DCE  N99  1  0.132   C75   DCE
 C75  C99  1   RAH  N99  1  0.155   C75   RAH
 C75  C99  1   RGH  N99  1  0.155   C75   RGH
 C75  C99  1   RCH  N99  1  0.155   C75   RCH
 C75  C99  1   RUH  N99  1  0.155   C75   RUH
 A35  C99  1   DAO  N99  1  0.132   A35   DAO
 A35  C99  1   DGO  N99  1  0.132   A35   DGO
 A35  C99  1   DCO  N99  1  0.132   A35   DCO
 A35  C99  1   DTO  N99  1  0.132   A35   DTO
 A35  C99  1   DAP  N99  1  0.132   A35   DAP
 A35  C99  1   DGP  N99  1  0.132   A35   DGP
 A35  C99  1   DCP  N99  1  0.132   A35   DCP
 A35  C99  1   DTP  N99  1  0.132   A35   DTP
 A35  C99  1   RAO  N99  1  0.132   A35   RAO
 A35  C99  1   RGO  N99  1  0.132   A35   RGO
 A35  C99  1   RCO  N99  1  0.132   A35   RCO
 A35  C99  1   RUO  N99  1  0.132   A35   RUO
 A35  C99  1   RAP  N99  1  0.132   A35   RAP
 A35  C99  1   RGP  N99  1  0.132   A35   RGP
 A35  C99  1   RCP  N99  1  0.132   A35   RCP
 A35  C99  1   RUP  N99  1  0.132   A35   RUP
 A35  C99  1   DTM  N99  1  0.132   A35   DTM
 A35  C99  1   RUM  N99  1  0.132   A35   RUM
 A35  C99  1   RAE  N99  1  0.132   A35   RAE
 A35  C99  1   RCE  N99  1  0.132   A35   RCE
 A35  C99  1   DAE  N99  1  0.132   A35   DAE
 A35  C99  1   DCE  N99  1  0.132   A35   DCE
 A35  C99  1   RAH  N99  1  0.155   A35   RAH
 A35  C99  1   RGH  N99  1  0.155   A35   RGH
 A35  C99  1   RCH  N99  1  0.155   A35   RCH
 A35  C99  1   RUH  N99  1  0.155   A35   RUH
 A48  C99  1   DAO  N99  1  0.132   A48   DAO
 A48  C99  1   DGO  N99  1  0.132   A48   DGO
 A48  C99  1   DCO  N99  1  0.132   A48   DCO
 A48  C99  1   DTO  N99  1  0.132   A48   DTO
 A48  C99  1   DAP  N99  1  0.132   A48   DAP
 A48  C99  1   DGP  N99  1  0.132   A48   DGP
 A48  C99  1   DCP  N99  1  0.132   A48   DCP
 A48  C99  1   DTP  N99  1  0.132   A48   DTP
 A48  C99  1   RAO  N99  1  0.132   A48   RAO
 A48  C99  1   RGO  N99  1  0.132   A48   RGO
 A48  C99  1   RCO  N99  1  0.132   A48   RCO
 A48  C99  1   RUO  N99  1  0.132   A48   RUO
 A48  C99  1   RAP  N99  1  0.132   A48   RAP
 A48  C99  1   RGP  N99  1  0.132   A48   RGP
 A48  C99  1   RCP  N99  1  0.132   A48   RCP
 A48  C99  1   RUP  N99  1  0.132   A48   RUP
 A48  C99  1   DTM  N99  1  0.132   A48   DTM
 A48  C99  1   RUM  N99  1  0.132   A48   RUM
 A48  C99  1   RAE  N99  1  0.132   A48   RAE
 A48  C99  1   RCE  N99  1  0.132   A48   RCE
 A48  C99  1   DAE  N99  1  0.132   A48   DAE
 A48  C99  1   DCE  N99  1  0.132   A48   DCE
 A48  C99  1   RAH  N99  1  0.155   A48   RAH
 A48  C99  1   RGH  N99  1  0.155   A48   RGH
 A48  C99  1   RCH  N99  1  0.155   A48   RCH
 A48  C99  1   RUH  N99  1  0.155   A48   RUH
 A53  C99  1   DAO  N99  1  0.132   A53   DAO
 A53  C99  1   DGO  N99  1  0.132   A53   DGO
 A53  C99  1   DCO  N99  1  0.132   A53   DCO
 A53  C99  1   DTO  N99  1  0.132   A53   DTO
 A53  C99  1   DAP  N99  1  0.132   A53   DAP
 A53  C99  1   DGP  N99  1  0.132   A53   DGP
 A53  C99  1   DCP  N99  1  0.132   A53   DCP
 A53  C99  1   DTP  N99  1  0.132   A53   DTP
 A53  C99  1   RAO  N99  1  0.132   A53   RAO
 A53  C99  1   RGO  N99  1  0.132   A53   RGO
 A53  C99  1   RCO  N99  1  0.132   A53   RCO
 A53  C99  1   RUO  N99  1  0.132   A53   RUO
 A53  C99  1   RAP  N99  1  0.132   A53   RAP
 A53  C99  1   RGP  N99  1  0.132   A53   RGP
 A53  C99  1   RCP  N99  1  0.132   A53   RCP
 A53  C99  1   RUP  N99  1  0.132   A53   RUP
 A53  C99  1   DTM  N99  1  0.132   A53   DTM
 A53  C99  1   RUM  N99  1  0.132   A53   RUM
 A53  C99  1   RAE  N99  1  0.132   A53   RAE
 A53  C99  1   RCE  N99  1  0.132   A53   RCE
 A53  C99  1   DAE  N99  1  0.132   A53   DAE
 A53  C99  1   DCE  N99  1  0.132   A53   DCE
 A53  C99  1   RAH  N99  1  0.155   A53   RAH
 A53  C99  1   RGH  N99  1  0.155   A53   RGH
 A53  C99  1   RCH  N99  1  0.155   A53   RCH
 A53  C99  1   RUH  N99  1  0.155   A53   RUH
 A56  C99  1   DAO  N99  1  0.132   A56   DAO
 A56  C99  1   DGO  N99  1  0.132   A56   DGO
 A56  C99  1   DCO  N99  1  0.132   A56   DCO
 A56  C99  1   DTO  N99  1  0.132   A56   DTO
 A56  C99  1   DAP  N99  1  0.132   A56   DAP
 A56  C99  1   DGP  N99  1  0.132   A56   DGP
 A56  C99  1   DCP  N99  1  0.132   A56   DCP
 A56  C99  1   DTP  N99  1  0.132   A56   DTP
 A56  C99  1   RAO  N99  1  0.132   A56   RAO
 A56  C99  1   RGO  N99  1  0.132   A56   RGO
 A56  C99  1   RCO  N99  1  0.132   A56   RCO
 A56  C99  1   RUO  N99  1  0.132   A56   RUO
 A56  C99  1   RAP  N99  1  0.132   A56   RAP
 A56  C99  1   RGP  N99  1  0.132   A56   RGP
 A56  C99  1   RCP  N99  1  0.132   A56   RCP
 A56  C99  1   RUP  N99  1  0.132   A56   RUP
 A56  C99  1   DTM  N99  1  0.132   A56   DTM
 A56  C99  1   RUM  N99  1  0.132   A56   RUM
 A56  C99  1   RAE  N99  1  0.132   A56   RAE
 A56  C99  1   RCE  N99  1  0.132   A56   RCE
 A56  C99  1   DAE  N99  1  0.132   A56   DAE
 A56  C99  1   DCE  N99  1  0.132   A56   DCE
 A56  C99  1   RAH  N99  1  0.155   A56   RAH
 A56  C99  1   RGH  N99  1  0.155   A56   RGH
 A56  C99  1   RCH  N99  1  0.155   A56   RCH
 A56  C99  1   RUH  N99  1  0.155   A56   RUH
 A59  C99  1   DAO  N99  1  0.132   A59   DAO
 A59  C99  1   DGO  N99  1  0.132   A59   DGO
 A59  C99  1   DCO  N99  1  0.132   A59   DCO
 A59  C99  1   DTO  N99  1  0.132   A59   DTO
 A59  C99  1   DAP  N99  1  0.132   A59   DAP
 A59  C99  1   DGP  N99  1  0.132   A59   DGP
 A59  C99  1   DCP  N99  1  0.132   A59   DCP
 A59  C99  1   DTP  N99  1  0.132   A59   DTP
 A59  C99  1   RAO  N99  1  0.132   A59   RAO
 A59  C99  1   RGO  N99  1  0.132   A59   RGO
 A59  C99  1   RCO  N99  1  0.132   A59   RCO
 A59  C99  1   RUO  N99  1  0.132   A59   RUO
 A59  C99  1   RAP  N99  1  0.132   A59   RAP
 A59  C99  1   RGP  N99  1  0.132   A59   RGP
